Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2022/10/11,13383,961,161,98,277,53,223,302,288,177,367,581,533,1504,941,255,189,176,130,85,358,306,225,531,153,119,97,976,248,127,122,95,364,185,460,166,65 ,89,114,72,280,51,138,197,107,134,144,159
2022/10/12,45468,4023,555,492,936,885,1029,986,224,753,789,2375,1896,4790,2355,971,574,671,293,354,982,985,940,2687,201,699,710,3434,1151,388,204,264,319,880,413,477,311 ,355,506,264,1185,330,357,714,341,312,495,613
2022/10/13,45640,3574,464,375,978,558,765,840,1198,650,755,2008,1745,4338,2453,897,546,594,342,326,1379,844,1364,2112,937,533,689,3305,1602,560,509,236,225,960,1296,422,221 ,291,370,165,1576,261,360,527,369,315,394,412
2022/10/14,36615,2942,353,322,771,503,580,721,1112,492,624,1759,1313,3495,2058,737,442,468,280,254,951,755,1033,1438,598,458,544,2643,1218,360,341,178,275,718,1239,344,163 ,251,297,174,1158,202,322,525,288,260,345,311
2022/10/15,34882,3021,347,358,787,426,636,620,693,515,550,1441,1348,3239,2045,664,457,425,227,249,841,760,890,1659,473,480,451,2674,1172,312,370,164,196,723,923,484,188 ,299,293,168,1132,211,267,498,300,256,367,283
2022/10/16,29580,2089,262,250,633,297,479,558,674,447,537,1291,994,2714,1690,578,333,353,233,194,927,510,832,1308,535,336,521,2318,1172,392,304,199,109,581,1204,311,151 ,242,256,106,993,189,237,381,245,208,243,164
2022/10/17,15586,1192,123,104,382,135,249,325,563,182,264,675,503,1588,1022,236,90,137,113,108,419,280,574,456,364,159,114,999,487,94,295,67,333,327,946,187,52 ,80,113,65,377,65,99,153,189,84,138,79
2022/10/18,42313,4008,532,672,820,804,984,900,353,737,822,2034,1682,4213,2012,955,604,498,270,345,884,1031,764,2445,177,574,574,3314,1126,350,312,223,309,751,459,608,180 ,492,433,226,1110,277,366,690,347,368,322,356
2022/10/19,43465,3912,382,476,965,509,862,825,854,608,798,1916,1511,4204,2221,887,513,469,289,300,1286,752,1420,1983,751,573,541,2876,1816,465,467,260,226,845,1430,457,143 ,307,320,143,1499,242,314,486,374,329,320,339
2022/10/20,36104,3362,405,447,797,462,733,721,855,470,545,1605,1414,3489,1991,708,364,362,239,278,995,559,1052,1571,522,428,484,2483,1472,351,293,164,209,611,1252,412,110 ,289,356,118,1101,225,236,443,275,253,282,311
2022/10/21,31964,3158,363,385,663,498,625,603,647,467,483,1439,1133,2840,1803,560,392,319,226,219,847,590,902,1427,473,306,416,2204,1286,302,322,231,215,599,1081,376,109 ,340,377,131,875,206,218,397,246,222,228,215
2022/10/22,33815,3485,410,451,825,466,671,674,637,478,639,1480,1292,3231,1892,590,351,433,211,235,753,626,791,1643,402,345,419,2432,1144,278,302,201,214,540,915,417,113 ,354,444,143,908,184,227,451,269,289,234,326
2022/10/23,30589,2486,279,306,708,310,620,538,677,465,549,1363,1177,2805,1807,540,327,393,220,192,948,535,730,1347,497,314,502,2145,1348,383,344,177,116,591,996,413,103 ,331,367,119,1007,178,92,386,238,187,241,192
2022/10/24,17065,1574,174,135,480,132,268,282,554,228,278,725,527,1735,1123,273,128,145,117,116,452,309,490,536,414,162,149,1034,620,114,264,98,379,331,940,199,40 ,184,114,72,322,63,91,194,166,113,142,79
2022/10/25,47666,5574,614,707,952,789,1081,1051,256,697,787,2366,1925,4702,2408,920,711,666,246,299,894,1158,786,2764,198,630,652,3294,1444,383,296,266,296,747,588,637,238 ,596,729,280,1232,308,416,783,355,396,275,274
2022/10/26,50257,5572,584,617,1115,588,898,929,966,657,741,2293,1720,4347,2809,936,521,603,319,451,1582,866,1314,2531,868,544,779,3088,2140,604,522,255,252,843,1546,483,199 ,468,486,171,1566,235,384,603,345,292,314,311
2022/10/27,42567,4587,532,554,1059,542,796,824,947,565,651,1923,1630,3941,2333,883,467,542,237,303,1294,728,1089,1959,605,662,546,2494,1547,423,361,226,265,679,1388,461,135 ,473,382,157,1167,217,377,548,272,241,273,282
2022/10/28,39323,4523,508,524,907,553,777,800,763,600,646,1977,1406,3520,2208,836,490,488,204,348,1169,707,893,1811,530,381,593,2245,1298,367,259,260,297,615,1244,424,129 ,400,402,135,1082,167,305,502,232,269,264,265
2022/10/29,44412,4976,622,623,1153,604,879,994,814,783,766,2094,1595,4121,2560,929,500,556,279,348,1180,863,936,2364,427,512,569,2670,1368,388,383,251,246,582,1264,501,161 ,457,498,155,1133,247,374,524,315,303,291,254
2022/10/30,40525,3658,466,433,1079,454,797,823,926,704,717,2010,1496,3687,2158,820,436,434,247,312,1527,683,910,2121,609,406,589,2415,1585,419,399,293,167,596,1414,438,161 ,400,391,139,1211,212,340,438,268,207,290,240
2022/10/31,22622,2459,291,233,816,166,329,458,879,315,418,943,734,2019,1659,521,164,148,134,203,768,385,684,684,455,211,221,1171,646,125,238,155,525,300,1221,239,57 ,144,136,50,342,77,145,205,171,118,141,119
2022/11/1,65199,7639,880,1003,1568,1211,1523,1543,397,1171,1255,3160,2384,6520,3793,1777,906,822,362,531,1533,1451,1054,4287,199,831,953,4007,1542,403,343,303,453,818,729,801,298 ,805,867,271,1414,338,688,821,373,398,411,363
2022/11/2,70283,7895,812,777,2026,827,1224,1542,1414,1146,1229,3413,2339,6346,3639,1567,729,764,478,550,2641,1186,1957,3992,1050,769,1034,3866,2563,680,681,405,388,924,2076,703,271 ,627,630,184,1840,349,540,664,430,392,343,381
2022/11/3,67424,7304,784,856,2016,881,1196,1478,1377,1093,1225,3196,2219,6686,3925,1559,686,767,440,519,2253,1240,1791,4041,842,778,939,3781,2086,563,528,387,175,958,1945,664,247 ,557,600,179,1688,341,525,696,393,411,334,275
2022/11/4,34349,3828,305,235,1103,205,484,682,1267,428,546,1245,1063,3090,2414,647,187,268,228,322,1654,453,1245,1239,829,275,408,1535,1316,304,392,177,575,552,2083,327,107 ,283,180,78,624,112,125,261,241,104,182,141
2022/11/5,73790,7465,1035,1063,2223,1224,1538,1797,463,1374,1406,4294,2858,7967,4644,1759,1006,994,473,592,1666,1798,1134,5056,274,971,1036,4159,1723,445,397,388,427,947,1002,858,388 ,789,836,285,1676,376,466,935,390,461,382,350
2022/11/6,66223,5431,576,536,2102,635,955,1500,1813,1015,1068,3353,2343,6264,4243,1492,555,547,533,522,2888,1035,2001,3832,1312,579,1114,3341,2458,705,620,352,211,1024,2529,610,322 ,436,543,173,1984,372,468,572,401,270,319,269
2022/11/7,32074,3354,336,246,1155,235,528,650,956,514,471,1537,997,3489,2419,711,170,252,225,294,1005,536,842,1098,708,234,278,1390,809,162,240,196,666,543,2034,341,90 ,209,229,123,609,99,185,289,213,142,133,132
2022/11/8,81377,9143,1072,1163,2185,1329,1647,2267,921,1403,1510,4267,3032,8665,4804,1993,964,1006,474,756,2001,1920,1233,5684,329,1090,1187,4325,1645,505,407,431,602,1135,1054,990,503 ,807,935,305,1787,507,690,930,431,508,440,395
2022/11/9,87220,9546,1002,932,2709,1054,1603,2033,1978,1289,1314,4152,2770,9012,4744,2057,824,854,682,755,3341,1450,2385,4936,1297,890,1196,4244,2755,633,735,413,564,1266,2916,838,436 ,620,646,288,2434,542,540,773,540,428,424,380
2022/11/10,78301,8457,906,820,2533,892,1363,1730,1911,1414,1399,3823,2487,7969,5190,1743,730,727,615,684,2686,1476,1891,4235,999,797,1071,3780,2135,577,565,405,451,1206,2527,719,385 ,554,698,290,2141,426,541,803,453,402,347,348
2022/11/11,74160,7911,844,833,2242,831,1256,1721,1692,1087,1264,3922,2600,7899,4621,1636,722,754,557,763,2326,1366,1700,3985,977,697,986,3709,2017,513,484,368,583,1170,2338,643,335 ,551,649,290,1982,397,521,843,489,387,387,312
2022/11/12,79300,8932,975,913,2402,1047,1318,1848,1557,1477,1321,4079,3017,8021,5127,1884,719,924,647,713,2258,1653,1785,4490,855,912,1003,3944,2116,493,551,346,418,1191,2158,670,400 ,591,820,285,2047,456,540,797,496,422,387,295
2022/11/13,68773,5658,751,613,2193,640,1050,1628,1900,1195,1267,3656,2633,6922,4452,1443,575,698,591,619,2698,1424,1753,3876,1099,650,925,3268,2311,630,480,334,307,1056,2628,528,369 ,467,608,220,1914,355,499,620,396,263,410,201
2022/11/14,38016,4161,392,279,1470,295,560,962,1207,590,586,1719,1288,4025,2984,909,265,345,252,382,1176,672,1027,1509,765,244,254,1547,962,193,340,129,854,526,2102,309,102 ,91,300,107,647,121,220,293,356,169,192,138
2022/11/15,102632,10906,1455,1521,2967,1752,1917,2735,1556,1841,2035,5476,4295,11196,6298,2662,1246,1340,642,1107,2477,2551,1452,7455,420,1060,1317,5188,1893,689,377,521,720,1423,1121,916,420 ,897,1108,525,2360,685,779,1244,564,605,522,396
2022/11/16,106833,11112,1415,1202,3341,1272,1738,2612,1980,1810,1837,5440,3886,10114,6516,2696,1076,1137,837,990,3821,2006,2889,6841,1710,956,1451,4754,3200,951,847,516,512,1684,3461,645,403 ,667,780,381,2992,586,605,1034,717,494,557,362
2022/11/17,92880,9536,1196,961,3194,1160,1488,2166,2390,1580,1654,4990,3472,9755,6128,2281,902,975,665,843,3108,1691,2266,5511,1301,891,1257,4126,2355,716,559,404,487,1357,2967,674,350 ,600,691,321,2380,498,524,796,546,398,418,352
2022/11/18,84526,8477,1071,1105,2764,1056,1268,1928,2050,1392,1637,4309,3061,8292,5497,2148,966,943,575,902,2670,1667,1868,5212,1221,737,1075,3904,2294,692,506,441,620,1341,2721,540,371 ,453,699,312,2190,460,581,772,530,383,482,343
2022/11/19,89878,8960,1213,1073,2944,1189,1473,2225,1679,1692,1700,4741,3767,9457,5802,2127,1033,1009,594,893,2489,1931,1928,5765,935,962,1237,4249,2114,660,528,460,432,1365,2454,678,379 ,654,794,334,2265,520,515,837,581,425,436,380
2022/11/20,77028,5747,902,667,2614,695,1057,1984,2147,1544,1518,4073,3075,7777,5058,1698,734,792,676,732,2742,1400,1742,4604,1299,740,1150,3764,2324,780,500,460,233,1240,2843,554,356 ,513,580,191,2224,501,447,740,545,377,427,262
2022/11/21,42857,3812,536,352,1691,325,624,931,1240,735,695,2163,1638,4619,3485,1053,293,326,332,476,1275,817,1000,1641,981,348,354,1834,1133,199,374,213,820,672,2351,351,111 ,208,283,158,666,163,232,439,335,199,218,156
2022/11/22,121396,11394,1956,1887,3719,1850,2207,3341,1689,2443,2678,6683,5112,12758,7235,3029,1515,1581,857,1116,2558,3030,1717,9272,481,1499,1682,6136,2266,923,513,558,876,1859,1376,1030,512 ,1035,1251,642,2956,996,873,1558,869,750,681,447
2022/11/23,132614,10943,1619,1563,4439,1594,2041,3191,2487,2692,2533,7098,5316,12850,7909,3398,1593,1528,1153,1226,4328,2455,3491,8886,2066,1490,1942,6615,4003,1131,993,713,300,2156,3930,872,408 ,833,962,534,3609,792,782,1242,940,738,669,561
2022/11/24,60925,4895,673,409,2726,299,661,1355,1194,856,1035,2345,2239,5639,4708,1563,526,558,510,575,2555,759,2050,2592,1745,597,794,2644,2206,550,358,351,856,1100,3664,341,115 ,201,316,182,1339,211,863,414,543,279,284,250
2022/11/25,116450,9868,1888,1883,3389,1738,1668,2978,3531,2189,2483,6213,5071,12938,6825,2886,1409,1304,890,983,2544,2748,1763,8404,555,1515,1737,5868,2372,787,499,635,764,1726,1448,978,541 ,929,1280,629,2879,865,867,1369,823,603,617,571
2022/11/26,124904,9503,1553,1513,3973,1448,1994,2865,1985,2390,2338,6722,5909,13569,7683,3260,1287,1288,961,1109,3578,2321,3182,8638,1757,1610,1837,5923,3565,1078,997,616,599,1973,3453,874,432 ,806,919,537,3638,754,693,1194,827,695,596,462
2022/11/27,97884,5954,1029,820,3547,849,1145,2193,2942,1868,1778,5395,4299,10346,6684,2234,923,919,931,770,3280,1844,2362,6316,1760,1026,1536,4465,3322,944,676,570,242,1622,3496,692,396 ,578,762,325,2979,611,526,847,789,404,489,399
2022/11/28,49623,3509,611,434,1769,389,554,1005,2149,883,899,2364,2005,5767,4066,1208,357,376,300,401,1295,840,1427,1828,1124,412,474,2102,1384,404,418,255,941,870,2628,320,108 ,278,356,146,1026,199,263,391,398,223,278,189
2022/11/29,127101,9702,1892,1924,3725,1951,1952,3269,1000,2602,2559,7346,5921,14680,8161,3187,1504,1657,863,1105,2229,3500,1849,9861,571,1664,2038,6646,2476,1058,557,633,870,1864,1326,1159,666 ,999,1533,807,3142,1030,1004,1690,770,813,714,632
2022/11/30,137981,9659,1738,1389,4447,1587,1853,2990,3156,2516,2483,7519,6036,14399,8573,3335,1584,1362,1163,1175,3818,2442,3891,9241,2268,1494,2072,6661,4606,1337,673,887,644,2060,3863,981,514 ,948,1116,626,4334,849,879,1528,1177,691,756,661
2022/12/1,117965,7612,1368,1338,3710,1421,1530,2654,3080,2113,2281,6468,5640,12332,7879,2782,1190,1213,865,868,3037,2339,3036,7358,1846,1285,1837,5806,3734,1175,779,736,575,1780,3539,861,520 ,792,904,592,3570,810,781,1211,811,631,675,601
2022/12/2,109707,7290,1385,1186,3552,1358,1301,2616,2812,2089,2204,6608,5331,11244,7163,2562,1192,1091,754,971,2684,2090,2840,6955,1697,1109,1759,5409,3410,965,679,617,595,1628,3110,743,482 ,653,967,512,3160,711,658,1196,706,549,595,519
2022/12/3,109340,7068,1320,1262,3300,1299,1339,2402,2499,2225,2152,6700,5057,13321,8029,2568,1056,1146,745,818,2472,2179,2660,6911,1320,1067,1640,5443,3192,806,756,544,519,1589,2776,713,392 ,674,889,491,2994,692,661,1241,699,564,533,617
2022/12/4,88899,4487,917,687,2666,865,970,1900,2761,1637,1684,5389,3940,10454,6498,1774,917,736,686,609,2226,1552,2134,5150,1607,1063,1567,4582,3272,1111,620,621,240,1342,3044,565,375 ,565,808,378,2840,533,301,879,588,449,463,447
2022/12/5,49308,2795,554,410,1719,388,506,1091,2096,768,843,2086,2252,5388,3977,1202,277,409,305,468,954,850,1291,1905,1039,315,490,2326,1499,299,338,298,1110,811,2287,405,125 ,265,420,154,1188,257,1303,561,435,286,332,231
2022/12/6,136769,8129,1838,1822,3657,2102,1993,3321,888,2765,2855,8271,6525,15501,7897,3636,1806,1678,958,971,2324,3596,2152,10151,588,1613,2321,7955,3345,1119,616,833,870,2124,1510,1418,821 ,1170,2032,908,4100,1230,1298,2238,964,1174,873,813
2022/12/7,149035,7764,1676,1344,4179,1576,1553,3094,3600,2662,2788,8608,6678,14946,8939,3671,1616,1501,1182,1121,3422,2764,4190,9478,2580,1845,2529,7815,5491,1673,1153,1010,798,2529,4571,1145,689 ,945,1389,737,5621,1181,1235,1830,1296,983,919,719
2022/12/8,132909,6641,1609,1237,3809,1335,1433,2849,3436,2306,2353,7282,5931,14104,8413,3093,1338,1370,1035,912,2790,2553,3595,8034,1913,1528,2304,6950,4811,1401,975,842,777,2143,3962,1191,739 ,904,1548,683,5165,982,1127,1855,1130,1025,786,710
2022/12/9,127697,5858,1519,1236,3495,1446,1347,2768,3133,2150,2362,7125,5692,13556,8182,2976,1372,1222,951,1033,2296,2487,3102,7654,1911,1366,2320,7076,4533,1331,897,895,992,2054,3876,1017,617 ,893,1428,747,4900,1047,1082,2077,1224,1055,750,647
2022/12/10,135138,5768,1806,1281,3566,1332,1440,3033,2996,2531,2743,7864,6698,14558,9067,3230,1321,1389,890,964,2436,2727,3141,8523,1594,1743,2288,7247,4358,1341,904,826,627,2073,3549,1266,717 ,1015,1571,767,5336,1144,1167,2237,1218,1184,1016,646
2022/12/11,118330,4072,1098,946,3159,980,1093,2322,3434,2254,2086,6505,5553,12163,7691,2674,1041,1031,974,755,2572,2164,3120,6879,2131,1180,2166,6663,5057,1509,939,976,415,2041,4177,1059,686 ,902,1368,532,5025,1097,408,1856,1142,980,944,511
2022/12/12,64847,2280,752,425,2058,375,493,1185,2698,929,896,3171,2902,7044,4686,1411,376,528,395,518,976,1127,1851,2307,1585,574,678,3355,2308,416,597,517,1574,1036,3358,661,235 ,451,669,313,1722,395,1998,846,793,516,534,333
2022/12/13,175380,7907,2349,2075,4137,2082,2062,3705,1122,3318,3576,10253,8906,19800,10616,3873,1995,2109,1153,1136,2266,4356,2797,13208,768,2391,3056,10679,4404,1478,963,1089,1357,2665,1981,1910,1110 ,1717,3149,1243,6687,2102,2000,3923,1569,1925,1486,927
2022/12/14,190263,7214,2034,1556,4704,1533,1712,3472,4700,3279,3322,10684,8669,18812,11320,3991,1739,1758,1596,1331,3691,3492,5837,11904,3364,2270,3387,10334,7656,1892,1546,1365,1084,3101,5518,1867,1020 ,1496,2318,1152,9084,1842,1808,3545,2099,1754,1578,833
2022/12/15,168053,6371,1813,1415,4016,1216,1429,2959,4531,2909,2956,9142,7751,17687,11040,3251,1331,1460,1164,1100,2941,3227,4646,9810,2895,1788,2998,9585,6742,1603,1291,1149,1027,3087,5173,1707,918 ,1192,2044,908,7809,1636,1591,3153,1887,1472,1444,789
2022/12/16,153796,5592,1620,1401,3557,1201,1143,2833,3870,2463,2618,8333,7027,16273,10061,2974,1275,1474,1019,1044,2490,2921,4260,9422,2475,1510,2623,8725,6090,1605,1129,1010,1211,2419,4662,1482,829 ,1172,2101,916,7497,1494,1581,3218,1559,1509,1418,690
2022/12/17,158192,5813,1607,1442,3600,1240,1255,2889,3735,2899,2783,9219,7513,17020,10414,3160,1431,1422,992,1119,2396,3101,4045,9908,1962,1946,2693,9161,5500,1648,1123,1086,1038,2642,4315,1739,812 ,1395,2234,875,7307,1625,1664,3203,1680,1476,1327,738
2022/12/18,135700,3652,1037,938,3027,786,899,2103,4077,2280,2231,7214,6430,13646,8898,2388,1058,1117,1106,892,2548,2549,4013,7892,2873,1374,2677,7612,5982,1585,1149,945,577,2338,4704,1504,856 ,974,1566,706,7515,1326,1403,2752,1540,1148,1302,511
2022/12/19,72029,2168,677,544,1740,290,456,1089,3080,1153,1214,3586,3157,7949,5618,1350,422,466,425,597,1090,1050,2189,2631,2088,587,711,3753,2880,511,934,559,1777,1420,3983,780,271 ,539,751,323,2214,497,498,1265,994,678,769,306
2022/12/20,185834,6960,2164,2269,3574,1803,1693,3366,1218,3300,3385,10624,9450,20513,10730,3349,1875,1821,1184,1214,2107,4820,3380,14589,922,2436,3237,12068,4935,1792,954,1137,1655,3061,1950,2470,1366 ,1932,3535,1348,8611,2388,2263,4874,2049,2435,2148,880
2022/12/21,206435,6275,1838,1607,4081,1299,1385,3056,4803,2990,3225,10989,9135,21186,11833,3383,1692,1681,1615,1296,3460,3881,6341,12894,4165,2503,3701,12223,8760,2382,2043,1582,1368,3551,6344,2329,1106 ,1669,2672,1222,11584,2096,2262,4422,2888,2164,2516,938
2022/12/22,183959,5569,1675,1436,3738,1055,1171,2566,4825,2775,3000,9620,8073,18820,11470,2837,1419,1483,1349,1087,2948,3620,5231,11737,3376,2039,3128,11182,7507,1884,1531,1203,1272,3447,5840,2265,1097 ,1618,2499,1103,10277,1847,1995,4003,2222,1904,2204,1012
2022/12/23,174084,5099,1627,1267,3434,1048,1028,2520,4209,2541,2792,9094,7687,17332,10331,3272,1344,1359,1275,1073,2512,3349,4865,10955,3288,1945,2977,10537,7282,1820,1629,1283,1328,3342,5335,2192,1081 ,1463,2489,1139,9558,1850,1943,4135,2130,2105,2185,1035
2022/12/24,177275,4907,1604,1365,3506,1081,1212,2366,3571,2609,2903,9795,8548,18731,11701,2939,1297,1247,1348,1099,2453,3854,5429,11885,2705,2013,2817,10986,6818,1922,1635,1307,1001,3238,5114,2173,919 ,1793,2522,960,8834,1773,1829,3922,2104,2159,2308,973
2022/12/25,148897,3378,1061,858,3046,638,636,2049,4162,2173,2296,7982,7043,15403,9784,1958,1002,935,1209,1020,2521,2477,4803,8670,3290,1477,2956,8912,7246,1679,1311,1001,406,2719,5234,1929,993 ,1456,1975,697,8113,1353,1720,3074,1789,1782,1963,718
2022/12/26,78526,2128,593,349,1778,329,329,996,3515,927,1001,3605,3195,8428,5988,1121,413,478,475,589,1061,1397,2712,2706,2315,684,871,4549,3242,589,948,502,1866,1733,4382,1203,258 ,678,1018,420,2721,504,690,1350,1247,1023,1221,399
2022/12/27,202560,5928,1956,1894,3465,1467,1522,3232,1323,3117,3575,10969,9520,22063,11454,3592,1665,1992,1330,1395,1935,5386,4046,15443,1132,2719,3363,13962,5995,2016,1251,1336,1579,3398,2171,3523,1606 ,2604,4131,1579,10904,2537,2937,5631,2404,3248,3023,1242
2022/12/28,216194,6042,1546,1285,3875,964,1094,2703,5075,3034,3322,10905,9112,20243,12105,3014,1547,1606,1596,1336,3510,4005,7562,14310,4956,2221,4022,13414,10360,2282,2389,1439,1233,3746,7560,2890,1433 ,2066,2846,1206,12360,2285,2509,4640,3041,2846,3224,1435
2022/12/29,192043,4789,1296,1130,3692,777,1080,2465,4802,2579,3080,9392,7991,18372,11674,2468,1235,1415,1255,1280,2739,3776,6989,12281,4043,2206,3478,11725,8284,2059,1863,1353,849,3836,6649,2705,1231 ,1896,2855,1160,10987,2006,2502,3982,2638,2781,2955,1443
2022/12/30,149348,3347,898,642,2629,812,746,1937,3980,2121,1959,7402,6113,14525,8491,1850,904,1065,993,1081,2179,2867,5004,8194,3510,1279,2497,9527,7479,1362,1413,1101,822,3084,6117,2246,1029 ,1518,2113,969,8869,1654,1904,3179,2172,2090,2504,1171
2022/12/31,107104,2377,808,404,1887,498,653,1343,2825,1586,1343,5287,4318,11189,6855,1406,564,782,701,803,1691,2261,3398,5409,2063,1001,1709,6929,4414,719,1198,656,680,2037,4663,1715,683 ,1075,1808,756,5346,1338,1294,2183,1854,1697,1959,939
2023/1/1,86845,2077,690,323,1700,412,506,1263,2142,1078,1191,3791,3711,9186,5514,1052,448,720,723,890,1396,1780,3310,4547,1771,655,1475,6206,3175,852,988,770,596,1767,3527,1542,433 ,774,1190,680,3565,807,1128,1465,1129,1614,1534,752
2023/1/2,75881,1833,556,326,1450,344,518,1038,1665,1092,1284,3189,3164,7537,4987,937,435,570,571,622,1174,1562,2319,4252,1155,500,1455,4978,2749,665,1101,532,693,1356,3008,1534,444 ,1095,1190,663,3424,790,1058,1203,1255,1469,1521,618
2023/1/3,89541,2235,696,574,1903,507,498,1372,1498,1347,1182,4162,4088,9628,4828,1070,635,827,528,738,1319,2169,2841,4850,1127,1162,1789,6343,2874,858,1155,749,764,1429,2917,1713,482 ,1021,1725,779,3351,1066,1176,2145,1503,1685,1449,784
2023/1/4,105285,2500,730,547,2028,499,753,1607,1660,1495,1609,4991,4035,10554,6567,1527,688,786,801,1069,1493,2281,4311,5829,1461,871,1851,7251,3379,1005,1367,849,1970,1848,3698,2072,615 ,1124,1512,921,4580,1225,1365,1758,1474,1852,1838,1039
2023/1/5,226326,5580,1792,1558,3458,1322,1235,3335,1794,3335,4155,10707,10174,20735,10688,2990,1840,2456,1819,1404,3164,5695,6090,13174,1883,3025,3298,15741,7684,2401,1900,1305,1604,4598,3962,5097,2100 ,3211,5219,1965,13075,3593,3950,6629,3496,4498,5209,2383
2023/1/6,246221,5713,1791,1158,3960,1114,1481,3101,5242,3300,3571,11429,9578,20720,11773,3083,1692,2171,1557,2201,3989,4975,8471,15928,5447,2331,4294,15957,12210,2719,2692,1795,1565,5323,8044,3617,2053 ,2475,3775,1692,14859,2953,3615,5752,3998,4331,4644,2082
2023/1/7,237745,5352,1511,1264,3802,964,1224,3005,5106,3280,3373,11330,10180,19630,12840,2962,1371,2177,1232,1762,3202,4888,9475,15774,4576,2741,4339,16686,11490,2394,2450,1681,1088,5332,8091,4006,1726 ,2593,3573,1573,13963,2664,2591,5286,2886,3946,4147,2219
2023/1/8,189953,3363,989,733,3010,666,822,2176,5542,2590,2673,8782,7605,15124,10096,2089,1115,1477,1290,1336,3182,3210,9184,11350,5231,1919,3787,12540,11053,2230,2057,1263,500,4015,8076,2772,1456 ,1763,2236,990,11705,1952,2611,3623,2136,2671,3616,1347
2023/1/9,95024,1584,612,277,1642,347,352,1063,4131,1306,1169,3816,3750,8199,6755,1221,401,808,581,839,1419,1561,5404,4043,3254,761,1386,5661,4639,683,1288,655,425,2058,6131,1482,468 ,503,1170,595,3774,730,928,1432,1330,1625,1894,872
2023/1/10,76613,1709,622,217,1208,310,371,1072,1418,1041,1088,3106,3229,7462,4558,995,514,661,426,556,1311,1667,3012,3371,1141,684,1170,5985,2698,598,1009,783,1735,1536,3517,1636,377 ,877,1183,636,3120,688,1071,1422,1169,1372,1451,831
2023/1/11,198092,4694,1426,1467,2697,1202,1164,3056,1481,3189,3541,9724,9069,16772,9898,2888,1560,2146,1139,1679,2151,5401,5750,15918,1406,2912,3772,14009,7188,1971,1613,1398,1086,3848,2717,3609,1897 ,2808,3701,1657,10820,2746,3241,5518,2496,3696,4121,1850
2023/1/12,184825,4133,1123,873,2857,640,832,2176,4929,2601,2623,7523,6923,13427,9337,2173,1217,1448,1213,1365,3143,3184,9189,12310,5457,2054,3504,11454,10226,1919,2199,1235,847,3974,7186,2645,1337 ,1742,2316,1116,11200,2059,2843,3631,2731,2829,3471,1611
2023/1/13,144332,3270,974,906,2216,651,683,1988,3979,2012,2023,6213,5845,11241,7806,1717,964,1203,886,1211,2140,2688,6479,8642,3612,1681,2763,9039,7083,1560,1557,988,963,3089,5199,2128,1060 ,1400,1944,936,8186,1485,2075,3119,1985,2413,2943,1387
2023/1/14,131625,3005,845,822,1986,626,638,1738,3145,1958,1978,5947,5566,10727,7875,1506,836,1270,780,1066,1923,2699,5734,8795,2447,1790,2454,8993,5511,1282,1237,910,615,2530,4154,2002,908 ,1374,2010,921,7482,1264,1828,2882,1668,2076,2613,1209
2023/1/15,107863,1913,538,429,1605,409,535,1237,3239,1619,1548,4600,4569,8269,6027,1068,706,911,753,779,1953,2036,5304,6866,3013,1259,2184,6573,5830,1310,1239,830,300,2275,4434,1567,793 ,1002,1391,649,6117,1067,1500,2005,1279,1467,2051,815
2023/1/16,54922,1013,329,199,884,163,214,708,2614,659,656,2150,2099,4433,3646,617,224,410,343,505,799,1035,3132,2234,1992,444,699,3369,2371,438,870,413,970,1279,3331,919,289 ,498,601,340,2007,435,463,848,961,710,1176,433
2023/1/17,126190,3129,951,929,1745,737,720,1936,923,2149,2260,6193,6102,11120,6836,1687,1222,1351,844,1008,1589,3403,3814,10641,1051,2143,2506,9406,4240,1468,951,888,679,2470,1596,2071,1282 ,1681,2407,1076,6339,1348,1476,3002,1396,2078,2380,967
2023/1/18,124533,2645,706,666,1799,510,721,1761,3437,1798,1827,5599,5262,9187,6496,1408,726,1020,986,1055,2557,2319,6516,8573,3748,1548,2411,8239,6987,1577,1525,832,565,2541,4461,1613,1021 ,1187,1374,657,6473,1065,1482,2026,1519,1447,1948,713
2023/1/19,96122,2190,598,477,1555,420,504,1291,2863,1376,1466,4447,4057,7719,5634,1207,738,780,637,728,1798,1801,4755,6378,2555,1330,1694,6230,4745,1065,1064,582,501,2045,3335,1383,705 ,995,1303,528,4399,840,1067,1748,1235,1186,1560,608
2023/1/20,82516,1863,511,529,1199,409,415,1109,2380,1334,1284,3777,3821,6603,4396,991,554,738,579,656,1477,1649,3615,5621,2096,1094,1434,5824,3925,969,910,584,526,1849,2894,1024,565 ,892,1118,514,3906,630,918,1577,960,939,1290,568
